Date,Open,High,Low,Close,Volume,Currency
2011-01-30,28.038,28.392,28.023,28.31,0,USD
2011-01-31,27.775,28.13,27.775,28.174,44,USD
2011-02-01,27.995,28.625,27.995,28.524,121,USD
2011-02-02,28.22,28.535,28.22,28.299,20,USD
2011-02-03,28.295,28.905,28.295,28.733,39,USD
2011-02-04,28.875,29.155,28.79,29.064,21,USD
2011-02-06,29.168,29.168,29.008,29.02,0,USD
2011-02-07,29.135,29.29,29.135,29.348,4,USD
2011-02-08,29.87,30.095,29.87,30.271,3,USD
2011-02-09,30.205,30.205,30.07,30.273,230,USD
2011-02-10,29.85,29.85,29.85,30.091,56,USD
2011-02-11,30.15,30.15,30.0,29.992,1,USD
2011-02-13,29.913,29.915,29.795,29.87,0,USD
2011-02-14,30.41,30.41,30.4,30.529,39,USD
2011-02-15,30.78,30.795,30.78,30.693,10,USD
2011-02-16,30.6,30.6,30.5,30.63,10,USD
2011-02-17,30.7,30.71,30.635,31.572,37,USD
2011-02-18,31.65,32.645,31.64,32.298,77,USD
2011-02-20,32.642,32.76,32.582,32.75,0,USD
2011-02-21,32.745,34.25,32.722,34.078,0,USD
2011-02-22,33.4,34.01,32.71,32.864,31,USD
2011-02-23,33.075,33.655,33.075,33.302,23,USD
2011-02-24,33.56,33.56,33.56,33.179,10,USD
2011-02-25,32.07,33.375,32.035,32.898,37642,USD
2011-02-27,33.345,33.518,33.292,33.515,0,USD
2011-02-28,33.34,33.965,33.25,33.804,4514,USD
2011-03-01,33.885,34.69,33.825,34.416,1737,USD
2011-03-02,34.7,34.93,34.24,34.825,913,USD
2011-03-03,34.58,34.79,34.045,34.313,526,USD
2011-03-04,34.245,35.62,34.2,35.317,649,USD
2011-03-06,35.625,35.98,35.608,35.89,0,USD
2011-03-07,35.67,36.73,35.65,35.855,740,USD
2011-03-08,35.815,36.395,35.65,35.653,659,USD
2011-03-09,36.03,36.395,35.66,36.043,439,USD
2011-03-10,35.945,36.175,34.77,35.064,162,USD
2011-03-11,35.165,36.06,34.07,35.933,234,USD
2011-03-13,35.943,36.503,35.838,36.31,0,USD
2011-03-14,36.265,36.325,35.6,35.825,1001,USD
2011-03-15,35.8,35.8,33.6,34.116,530,USD
2011-03-16,34.35,34.995,33.9,34.471,235,USD
2011-03-17,33.8,34.6,33.7,34.26,239,USD
2011-03-18,34.835,35.22,34.805,35.06,64,USD
2011-03-20,35.37,35.778,35.315,35.668,0,USD
2011-03-21,35.75,36.16,35.705,36.002,105,USD
2011-03-22,36.19,36.405,35.83,36.271,266,USD
2011-03-23,36.25,37.4,36.25,37.202,320,USD
2011-03-24,37.3,38.13,37.11,37.388,494,USD
2011-03-25,37.435,37.625,37.0,37.058,81,USD
2011-03-27,37.29,37.42,37.09,37.175,0,USD
2011-03-28,37.18,37.215,36.45,37.097,202,USD
2011-03-29,36.65,37.16,36.61,36.977,62,USD
2011-03-30,37.05,37.64,36.96,37.501,215,USD
2011-03-31,37.365,37.92,37.365,37.872,63,USD
2011-04-01,37.5,37.775,37.18,37.737,49,USD
2011-04-03,37.843,38.037,37.78,38.005,0,USD
2011-04-04,38.325,38.53,38.325,38.484,18,USD
2011-04-05,38.705,39.305,38.3,39.175,45,USD
2011-04-06,39.535,39.715,39.4,39.384,29,USD
2011-04-07,39.56,39.67,39.46,39.542,49,USD
2011-04-08,39.845,40.925,39.845,40.6,65,USD
2011-04-10,40.99,41.238,40.925,41.207,0,USD
2011-04-11,40.97,41.725,39.835,40.604,19,USD
2011-04-12,40.26,40.775,39.9,40.058,20,USD
2011-04-13,40.21,40.705,40.21,40.235,13,USD
2011-04-14,41.235,41.85,40.74,41.661,22,USD
2011-04-15,42.5,42.805,42.5,42.566,8,USD
2011-04-17,43.07,43.317,43.065,43.273,0,USD
2011-04-18,42.94,42.94,42.75,42.957,31,USD
2011-04-19,43.055,43.24,43.055,43.919,10,USD
2011-04-20,44.6,45.32,44.6,44.465,68,USD
2011-04-21,45.12,46.27,45.09,46.062,57,USD
2011-04-22,46.62,46.62,46.62,46.62,0,USD
2011-04-24,47.3,47.785,47.238,47.738,0,USD
2011-04-25,47.235,49.105,45.935,47.151,84,USD
2011-04-26,46.11,46.145,44.76,45.058,75,USD
2011-04-27,45.24,45.895,44.895,45.964,28,USD
2011-04-28,47.825,49.52,47.245,47.52,40534,USD
2011-04-29,48.46,49.19,47.54,48.584,3975,USD
2011-05-01,48.093,48.163,42.228,43.745,0,USD
2011-05-02,47.97,48.085,42.19,46.078,3936,USD
2011-05-03,43.895,45.445,40.845,42.576,1682,USD
2011-05-04,41.5,42.255,38.98,39.383,990,USD
2011-05-05,39.215,39.52,34.44,36.231,963,USD
2011-05-06,34.82,36.325,33.535,35.283,479,USD
2011-05-08,35.66,36.048,35.248,35.835,0,USD
2011-05-09,35.54,37.93,35.54,37.11,283,USD
2011-05-10,37.7,38.695,37.615,38.48,171,USD
2011-05-11,38.83,39.38,35.025,35.509,332,USD
2011-05-12,34.845,35.15,32.595,34.793,131,USD
2011-05-13,34.495,36.405,34.025,35.011,297,USD
2011-05-15,35.283,35.378,34.72,35.12,0,USD
2011-05-16,35.215,35.225,33.505,34.129,91,USD
2011-05-17,33.75,34.15,33.095,33.488,24,USD
2011-05-18,34.44,35.18,34.44,35.094,34,USD
2011-05-19,35.4,35.695,34.6,34.927,58,USD
2011-05-20,34.655,35.22,34.26,35.082,67,USD
2011-05-22,35.015,35.398,35.005,35.398,0,USD
2011-05-23,34.61,35.105,34.395,34.901,41,USD
2011-05-24,35.0,36.66,35.0,36.121,104,USD
2011-05-25,36.65,37.7,36.65,37.64,151,USD
2011-05-26,38.19,38.825,36.93,37.326,193,USD
2011-05-27,37.4,38.15,37.4,37.857,350,USD
2011-05-29,38.013,38.268,38.013,38.22,0,USD
2011-05-30,38.225,38.38,37.78,38.235,0,USD
2011-05-31,38.325,38.65,37.845,38.303,55,USD
2011-06-01,38.225,38.335,36.475,37.689,439,USD
2011-06-02,36.79,37.25,35.66,36.2,185,USD
2011-06-03,36.18,36.235,35.175,36.187,436,USD
2011-06-05,36.245,36.49,36.1,36.483,0,USD
2011-06-06,36.75,37.275,36.52,36.776,99,USD
2011-06-07,37.0,37.44,36.655,37.04,152,USD
2011-06-08,36.72,36.78,36.1,36.619,21,USD
2011-06-09,37.015,37.49,36.9,37.423,48,USD
2011-06-10,37.65,37.83,36.4,36.326,24,USD
2011-06-12,36.195,36.195,35.692,36.06,0,USD
2011-06-13,36.05,36.05,34.77,34.736,43,USD
2011-06-14,34.96,35.455,34.62,35.41,23,USD
2011-06-15,35.65,35.8,35.09,35.406,15,USD
2011-06-16,35.65,35.65,35.35,35.553,7,USD
2011-06-17,35.195,35.805,35.195,35.739,12,USD
2011-06-19,36.025,36.16,35.975,35.98,0,USD
2011-06-20,35.8,36.07,35.73,36.065,14,USD
2011-06-21,36.07,36.55,36.07,36.373,21,USD
2011-06-22,36.19,36.7,36.19,36.734,20,USD
2011-06-23,35.565,35.57,35.295,35.005,12,USD
2011-06-24,35.335,35.335,34.935,34.641,6,USD
2011-06-26,34.308,34.335,33.91,34.213,0,USD
2011-06-27,33.955,33.955,33.58,33.58,14,USD
2011-06-28,33.725,34.035,33.66,33.633,5,USD
2011-06-29,33.905,34.93,33.85,34.75,33621,USD
2011-06-30,34.885,35.14,34.45,34.812,2964,USD
2011-07-01,34.68,34.68,33.465,33.694,1803,USD
2011-07-03,33.91,34.17,33.8,34.138,0,USD
2011-07-04,34.15,34.203,33.91,34.097,0,USD
2011-07-05,33.83,35.65,33.83,35.402,1252,USD
2011-07-06,35.435,36.195,35.12,35.911,1413,USD
2011-07-07,36.15,36.625,35.74,36.528,214,USD
2011-07-08,36.425,36.82,36.08,36.536,280,USD
2011-07-10,36.71,36.755,36.498,36.698,0,USD
2011-07-11,36.66,36.81,35.625,35.689,310,USD
2011-07-12,35.845,36.39,34.85,35.629,278,USD
2011-07-13,36.14,38.185,36.13,38.148,384,USD
2011-07-14,38.52,39.355,38.1,38.689,368,USD
2011-07-15,38.385,39.305,37.91,39.063,234,USD
2011-07-17,39.325,39.792,39.273,39.743,0,USD
2011-07-18,39.77,40.67,39.64,40.333,545,USD
2011-07-19,40.33,40.87,38.705,40.211,665,USD
2011-07-20,38.835,40.06,38.435,39.546,142,USD
2011-07-21,39.89,40.26,39.22,38.937,64,USD
2011-07-22,39.19,40.255,39.19,40.113,80,USD
2011-07-24,40.355,40.623,40.298,40.453,0,USD
2011-07-25,40.45,40.975,40.115,40.354,97,USD
2011-07-26,40.28,40.9,40.13,40.691,215,USD
2011-07-27,40.945,41.42,40.505,40.553,50,USD
2011-07-28,40.395,40.395,39.435,39.779,143,USD
2011-07-29,39.445,40.38,39.445,40.092,71,USD
2011-07-31,39.445,39.823,39.31,39.77,0,USD
2011-08-01,39.625,39.82,39.17,39.298,53,USD
2011-08-02,39.71,40.87,39.71,40.081,25,USD
2011-08-03,41.31,41.905,41.08,41.747,60,USD
2011-08-04,41.62,42.2,38.985,39.418,84,USD
2011-08-05,38.92,39.46,37.79,38.197,31,USD
2011-08-07,38.943,39.268,38.328,39.225,0,USD
2011-08-08,39.08,40.215,38.85,39.374,29,USD
2011-08-09,38.865,38.865,37.215,37.877,31,USD
2011-08-10,38.3,39.38,38.095,39.325,16,USD
2011-08-11,38.225,38.86,38.225,38.656,248,USD
2011-08-12,38.57,38.73,38.57,39.101,100,USD
2011-08-14,39.108,39.273,38.908,38.983,0,USD
2011-08-15,39.47,39.47,39.47,39.298,3,USD
2011-08-16,39.775,40.08,39.36,39.821,309,USD
2011-08-17,39.845,40.305,39.845,40.35,2,USD
2011-08-18,40.687,40.687,40.687,40.687,0,USD
2011-08-19,42.195,42.195,42.075,42.428,4,USD
2011-08-21,43.475,43.972,43.25,43.722,0,USD
2011-08-22,43.655,43.855,42.95,43.321,19,USD
2011-08-23,43.955,44.15,41.975,42.281,94,USD
2011-08-24,41.295,41.445,40.995,39.157,46,USD
2011-08-25,40.74,40.74,40.74,40.74,0,USD
2011-08-26,40.947,41.33,40.48,40.947,0,USD
2011-08-28,41.695,41.795,41.263,41.328,0,USD
2011-08-29,40.541,40.541,40.541,40.541,0,USD
2011-08-30,40.805,41.67,40.425,41.398,18996,USD
2011-08-31,41.295,42.01,41.15,41.699,2300,USD
2011-09-01,41.585,41.785,41.19,41.482,1235,USD
2011-09-02,41.52,43.395,41.52,43.02,703,USD
2011-09-04,43.033,43.45,43.033,43.287,0,USD
2011-09-05,43.302,43.385,42.393,43.067,0,USD
2011-09-06,43.005,43.28,41.66,41.818,421,USD
2011-09-07,41.895,41.895,40.58,41.572,295,USD
2011-09-08,41.52,42.62,41.52,42.479,264,USD
2011-09-09,42.28,42.475,41.3,41.573,230,USD
2011-09-11,41.47,41.53,41.048,41.508,0,USD
2011-09-12,41.225,41.35,39.7,40.164,196,USD
2011-09-13,40.545,41.19,40.31,41.123,149,USD
2011-09-14,41.075,41.175,40.4,40.469,344,USD
2011-09-15,40.735,40.735,39.485,39.453,263,USD
2011-09-16,39.475,40.765,39.475,40.781,51,USD
2011-09-18,40.677,40.898,40.662,40.73,0,USD
2011-09-19,40.71,40.71,39.115,39.11,52,USD
2011-09-20,39.515,40.15,39.375,40.081,121,USD
2011-09-21,40.11,40.445,39.505,40.42,78,USD
2011-09-22,39.62,39.62,35.5,36.538,150,USD
2011-09-23,36.47,36.53,30.275,30.051,293,USD
2011-09-25,30.793,30.915,29.237,30.642,0,USD
2011-09-26,30.785,30.785,26.585,29.927,140,USD
2011-09-27,30.38,32.85,30.38,31.497,117,USD
2011-09-28,31.69,32.42,30.575,30.085,127,USD
2011-09-29,29.83,30.7,29.265,30.472,94,USD
2011-09-30,29.9,30.275,29.685,30.041,9,USD
2011-10-02,29.93,30.578,29.81,30.418,0,USD
2011-10-03,29.965,31.2,29.93,30.75,30,USD
2011-10-04,31.185,31.25,29.43,29.795,43,USD
2011-10-05,28.605,30.39,28.41,30.317,179,USD
2011-10-06,30.34,31.95,30.34,31.97,8,USD
2011-10-07,31.905,32.53,30.765,30.958,55,USD
2011-10-09,31.315,31.743,31.243,31.685,0,USD
2011-10-10,32.25,32.25,32.2,31.944,57,USD
2011-10-11,32.255,32.38,32.045,31.963,10,USD
2011-10-12,32.754,32.1,32.754,32.754,0,USD
2011-10-13,31.79,31.81,31.735,31.633,4,USD
2011-10-14,31.81,32.42,31.56,32.14,27,USD
2011-10-16,32.215,32.38,32.153,32.285,0,USD
2011-10-17,32.02,32.445,31.99,31.791,5,USD
2011-10-18,30.65,30.85,30.65,31.801,32,USD
2011-10-19,31.825,31.84,31.03,31.252,59,USD
2011-10-20,30.37,30.375,30.105,30.266,7,USD
2011-10-21,30.625,31.28,30.625,31.173,3,USD
2011-10-23,31.395,31.505,31.168,31.483,0,USD
2011-10-24,31.355,32.0,31.355,31.62,4,USD
2011-10-25,32.96,33.21,32.96,33.034,33,USD
2011-10-26,33.59,33.62,33.285,33.291,10,USD
2011-10-27,33.935,35.32,33.935,35.095,6,USD
2011-10-28,35.455,35.455,34.875,35.27,55,USD
2011-10-30,35.253,35.365,35.163,35.308,0,USD
2011-10-31,34.27,34.47,34.17,34.337,60,USD
2011-11-01,32.87,33.42,32.87,32.722,14,USD
2011-11-02,33.4,33.4,33.365,33.929,8,USD
2011-11-03,33.99,34.795,33.86,34.488,19,USD
2011-11-04,34.0,34.18,33.96,34.07,39,USD
2011-11-06,34.07,34.423,33.965,34.265,0,USD
2011-11-07,34.33,34.705,34.33,34.812,108,USD
2011-11-08,35.137,35.137,35.137,35.137,70,USD
2011-11-09,34.995,35.04,34.965,34.348,48,USD
2011-11-10,34.995,35.04,34.1,34.095,10,USD
2011-11-11,34.671,34.671,34.671,34.671,0,USD
2011-11-13,34.73,34.918,34.73,34.847,0,USD
2011-11-14,34.013,34.013,34.013,34.013,0,USD
2011-11-15,34.6,34.6,34.6,34.448,1,USD
2011-11-16,34.235,34.46,34.235,33.814,3,USD
2011-11-17,31.56,31.61,31.38,31.493,13,USD
2011-11-18,32.413,32.413,32.413,32.413,0,USD
2011-11-20,32.408,32.433,32.045,32.163,0,USD
2011-11-21,31.175,31.175,31.04,31.113,3,USD
2011-11-22,31.88,33.0,31.88,32.948,16,USD
2011-11-23,31.62,31.63,31.62,31.882,2,USD
2011-11-24,31.752,32.195,31.498,31.663,0,USD
2011-11-25,31.19,31.235,31.02,31.012,11,USD
2011-11-27,31.365,31.865,31.325,31.61,0,USD
2011-11-28,32.06,32.06,32.06,32.16,2,USD
2011-11-29,32.0,32.145,31.44,31.853,16524,USD
2011-11-30,31.895,32.915,31.135,32.731,2427,USD
2011-12-01,32.715,33.38,32.49,32.695,629,USD
2011-12-02,32.815,33.555,32.38,32.621,297,USD
2011-12-04,32.653,33.082,32.653,32.948,0,USD
2011-12-05,32.735,32.96,31.85,32.306,402,USD
2011-12-06,32.09,32.425,31.7,32.672,192,USD
2011-12-07,32.53,32.665,32.36,32.555,209,USD
2011-12-08,32.58,33.15,31.46,31.467,161,USD
2011-12-09,31.97,32.255,31.83,32.173,109,USD
2011-12-11,32.252,32.3,32.148,32.198,0,USD
2011-12-12,31.755,31.755,30.965,30.935,219,USD
2011-12-13,31.275,31.4,30.45,31.195,95,USD
2011-12-14,30.98,30.99,28.65,28.881,90,USD
2011-12-15,28.915,29.22,28.665,29.225,82,USD
2011-12-16,29.75,29.75,29.44,29.615,57,USD
2011-12-18,29.752,29.79,29.678,29.708,0,USD
2011-12-19,29.6,29.6,28.68,28.822,91,USD
2011-12-20,29.23,29.485,29.2,29.496,44,USD
2011-12-21,29.82,29.975,29.185,29.198,30,USD
2011-12-22,29.235,29.235,29.03,29.001,12,USD
2011-12-23,29.22,29.28,29.02,29.046,53,USD
2011-12-25,29.09,29.09,29.09,29.09,0,USD
2011-12-26,29.09,29.18,29.045,29.093,0,USD
2011-12-27,28.97,28.97,28.97,28.697,11,USD
2011-12-28,28.595,28.595,27.455,27.192,7,USD
2011-12-29,26.925,27.52,26.385,27.274,168,USD
2011-12-30,27.485,28.34,27.375,27.875,181,USD
2012-01-02,27.815,28.16,27.815,28.16,0,USD
2012-01-03,28.165,29.63,28.11,29.533,137,USD
2012-01-04,29.415,29.625,29.055,29.063,67,USD
2012-01-05,29.08,29.35,28.7,29.265,33,USD
2012-01-06,29.35,29.405,28.675,28.653,79,USD
2012-01-08,28.773,28.94,28.625,28.848,0,USD
2012-01-09,28.82,29.15,28.755,28.749,61,USD
2012-01-10,29.72,30.1,29.69,29.783,100,USD
2012-01-11,29.955,29.99,29.78,29.858,153,USD
2012-01-12,30.55,30.64,30.1,30.092,72,USD
2012-01-13,29.64,29.85,29.5,29.493,92,USD
2012-01-15,29.708,29.888,29.618,29.785,0,USD
2012-01-16,29.788,30.028,29.462,29.93,0,USD
2012-01-17,30.5,30.5,30.13,30.106,58,USD
2012-01-18,29.95,30.495,29.9,30.514,213,USD
2012-01-19,30.44,30.44,30.34,30.482,7,USD
2012-01-20,30.515,32.035,30.515,31.647,77,USD
2012-01-22,32.095,32.138,31.793,31.793,0,USD
2012-01-23,32.55,32.66,32.22,32.233,86,USD
2012-01-24,32.17,32.17,31.99,31.931,42,USD
2012-01-25,32.2,33.19,31.68,33.092,98,USD
2012-01-26,33.35,33.425,33.35,33.702,13,USD
2012-01-27,33.52,33.75,33.3,33.747,0,USD
2012-01-29,33.843,34.013,33.832,33.908,0,USD
2012-01-30,33.265,33.45,33.105,33.497,59,USD
2012-01-31,33.6,33.8,32.99,33.233,122,USD
2012-02-01,33.17,33.9,33.165,33.778,93,USD
2012-02-02,33.805,34.335,33.67,34.151,144,USD
2012-02-03,34.24,34.24,33.505,33.725,118,USD
2012-02-05,33.655,33.692,33.595,33.648,0,USD
2012-02-06,33.5,33.75,33.345,33.722,82,USD
2012-02-07,33.25,34.29,33.25,34.165,49,USD
2012-02-08,34.4,34.4,33.73,33.673,22,USD
2012-02-09,33.81,34.4,33.81,33.884,37,USD
2012-02-10,33.9,33.9,33.375,33.576,86,USD
2012-02-12,33.753,33.843,33.705,33.805,0,USD
2012-02-13,33.63,33.85,33.63,33.696,115,USD
2012-02-14,33.525,33.705,33.525,33.326,63,USD
2012-02-15,33.685,33.75,33.345,33.386,99,USD
2012-02-16,32.8,33.34,32.7,33.354,50,USD
2012-02-17,33.55,33.55,33.385,33.2,49,USD
2012-02-19,33.37,33.61,33.358,33.603,0,USD
2012-02-20,33.608,33.67,33.368,33.508,0,USD
2012-02-21,33.52,34.36,33.52,34.413,36,USD
2012-02-22,34.265,34.265,34.075,34.239,36,USD
2012-02-23,34.305,35.17,34.305,35.544,74,USD
2012-02-24,35.42,35.59,35.42,35.332,17,USD
2012-02-26,35.503,35.567,35.457,35.508,0,USD
2012-02-27,35.38,35.55,35.345,35.516,44,USD
2012-02-28,35.45,37.225,35.315,37.14,26149,USD
2012-02-29,36.93,37.48,33.75,34.583,4321,USD
2012-03-01,34.62,35.615,34.505,35.611,1127,USD
2012-03-02,35.5,35.5,34.38,34.481,524,USD
2012-03-04,34.728,34.87,34.693,34.77,0,USD
2012-03-05,34.785,34.785,33.535,33.651,792,USD
2012-03-06,34.03,34.03,32.455,32.741,495,USD
2012-03-07,32.94,33.4,32.805,33.543,196,USD
2012-03-08,33.765,34.065,33.4,33.789,119,USD
2012-03-09,33.845,34.32,33.28,34.175,75,USD
2012-03-11,34.273,34.403,34.265,34.323,0,USD
2012-03-12,33.94,33.965,33.37,33.374,199,USD
2012-03-13,33.655,33.76,33.265,33.544,60,USD
2012-03-14,32.99,33.1,31.62,32.147,71,USD
2012-03-15,32.085,32.35,31.99,32.693,80,USD
2012-03-16,32.115,32.585,32.115,32.573,14,USD
2012-03-18,32.565,32.6,32.463,32.587,0,USD
2012-03-19,32.65,32.99,32.45,32.926,28,USD
2012-03-20,32.13,32.33,32.05,31.805,70,USD
2012-03-21,32.2,32.3,32.07,32.199,23,USD
2012-03-22,32.295,32.295,31.19,31.319,124,USD
2012-03-23,31.5,32.14,31.5,32.248,38,USD
2012-03-25,32.248,32.417,32.18,32.377,0,USD
2012-03-26,32.14,32.715,32.12,32.726,35,USD
2012-03-27,32.99,32.99,32.6,32.601,99,USD
2012-03-28,32.45,32.45,32.08,31.816,53,USD
2012-03-29,32.04,32.15,31.645,31.978,19,USD
2012-03-30,32.32,32.355,32.32,32.469,2,USD
2012-04-01,32.423,32.558,32.392,32.463,0,USD
2012-04-02,33.105,33.105,32.97,33.083,21,USD
2012-04-03,33.25,33.25,32.6,33.25,5,USD
2012-04-04,31.029,31.029,31.029,31.029,0,USD
2012-04-05,31.285,31.75,31.285,31.716,5,USD
2012-04-08,31.883,32.095,31.837,31.873,0,USD
2012-04-09,31.513,31.513,31.513,31.513,0,USD
2012-04-10,31.76,31.76,31.725,31.67,5,USD
2012-04-11,31.511,31.511,31.511,31.511,0,USD
2012-04-12,31.59,32.385,31.59,32.515,127,USD
2012-04-13,31.38,31.38,31.38,31.38,25,USD
2012-04-15,31.453,31.493,31.29,31.41,0,USD
2012-04-16,31.364,31.364,31.364,31.364,71,USD
2012-04-17,31.665,31.665,31.665,31.665,0,USD
2012-04-18,31.545,31.695,31.465,31.478,40,USD
2012-04-19,31.47,31.725,31.47,31.771,11,USD
2012-04-20,31.644,31.644,31.68,31.644,0,USD
2012-04-22,31.658,31.71,31.63,31.7,0,USD
2012-04-23,31.56,31.61,30.625,30.525,8,USD
2012-04-24,30.725,30.965,30.725,30.74,19,USD
2012-04-25,30.76,30.925,30.76,30.351,4,USD
2012-04-26,31.203,30.76,31.203,31.203,0,USD
2012-04-27,31.03,31.395,30.885,31.347,22059,USD
2012-04-29,31.335,31.383,31.293,31.38,0,USD
2012-04-30,31.26,31.38,30.55,30.959,2408,USD
2012-05-01,31.045,31.28,30.765,30.877,867,USD
2012-05-02,30.845,30.9,30.41,30.592,312,USD
2012-05-03,30.395,30.48,29.88,29.959,109,USD
2012-05-04,30.045,30.37,29.92,30.38,53,USD
2012-05-06,30.258,30.273,29.993,30.153,0,USD
2012-05-07,30.15,30.15,29.845,30.072,29,USD
2012-05-08,29.91,29.91,29.16,29.414,102,USD
2012-05-09,28.75,29.27,28.735,29.197,82,USD
2012-05-10,29.15,29.21,29.0,29.136,52,USD
2012-05-11,28.5,29.005,28.485,28.858,15,USD
2012-05-13,28.863,28.87,28.767,28.793,0,USD
2012-05-14,28.25,28.395,28.17,28.319,32,USD
2012-05-15,28.05,28.36,27.635,28.054,20,USD
2012-05-16,27.685,27.685,26.895,27.17,9,USD
2012-05-17,27.205,28.125,27.205,27.996,67,USD
2012-05-18,28.03,28.71,28.03,28.694,98,USD
2012-05-20,28.688,28.853,28.633,28.705,0,USD
2012-05-21,28.304,28.705,28.304,28.304,11,USD
2012-05-22,28.35,28.61,28.0,28.165,41,USD
2012-05-23,27.68,27.74,27.3,27.508,58,USD
2012-05-24,28.105,28.445,28.07,28.142,48,USD
2012-05-25,28.415,28.415,28.415,28.37,16,USD
2012-05-27,28.555,28.725,28.528,28.587,0,USD
2012-05-28,28.585,28.755,28.288,28.375,0,USD
2012-05-29,28.225,28.24,28.215,27.767,15,USD
2012-05-30,27.765,28.0,27.41,27.962,67,USD
2012-05-31,27.825,28.15,27.57,27.741,167,USD
2012-06-01,27.72,28.515,27.26,28.497,44,USD
2012-06-03,28.62,28.655,28.322,28.322,0,USD
2012-06-04,28.38,28.415,28.26,27.992,10,USD
2012-06-05,28.135,28.39,28.08,28.39,25,USD
2012-06-06,29.23,29.23,29.23,29.476,5,USD
2012-06-07,29.245,29.245,28.56,28.519,14,USD
2012-06-08,27.94,28.415,27.94,28.461,17,USD
2012-06-10,28.962,28.998,28.773,28.918,0,USD
2012-06-11,28.62,28.66,28.62,28.606,16,USD
2012-06-12,28.42,28.915,28.42,28.943,4,USD
2012-06-13,28.785,29.055,28.785,28.935,5,USD
2012-06-14,28.9,28.9,28.17,28.401,9,USD
2012-06-15,28.645,28.645,28.645,28.734,1,USD
2012-06-17,28.998,29.01,28.368,28.585,0,USD
2012-06-18,28.445,28.77,28.435,28.665,5,USD
2012-06-19,28.35,28.38,28.34,28.362,24,USD
2012-06-20,28.025,28.525,28.01,28.383,7,USD
2012-06-21,27.855,27.88,26.84,26.833,6,USD
2012-06-22,26.79,26.81,26.65,26.657,161,USD
2012-06-24,26.915,26.97,26.642,26.697,0,USD
2012-06-25,26.68,27.18,26.64,27.518,15,USD
2012-06-26,27.037,27.037,27.037,27.037,1,USD
2012-06-27,26.88,26.88,26.72,26.941,1,USD
2012-06-28,26.875,27.065,26.07,26.247,23940,USD
2012-06-29,26.26,27.84,26.235,27.58,2012,USD
2012-07-01,27.468,27.523,27.423,27.52,0,USD
2012-07-02,27.44,27.55,27.195,27.468,503,USD
2012-07-03,27.445,28.37,27.44,28.243,189,USD
2012-07-04,28.252,28.322,28.03,28.135,0,USD
2012-07-05,28.085,28.335,27.495,27.638,360,USD
2012-07-06,27.66,27.675,26.885,26.889,264,USD
2012-07-08,27.035,27.035,26.91,26.965,0,USD
2012-07-09,27.125,27.39,27.09,27.411,265,USD
2012-07-10,27.235,27.5,26.73,26.851,348,USD
2012-07-11,26.985,27.16,26.815,26.995,191,USD
2012-07-12,26.76,27.05,26.445,27.136,55,USD
2012-07-13,27.22,27.475,27.14,27.344,93,USD
2012-07-15,27.405,27.42,27.303,27.378,0,USD
2012-07-16,27.13,27.295,26.885,27.297,176,USD
2012-07-17,27.29,27.325,26.77,27.292,1101,USD
2012-07-18,27.265,27.265,26.915,27.071,54,USD
2012-07-19,27.22,27.395,27.22,27.194,19,USD
2012-07-20,27.16,27.16,27.01,27.279,18,USD
2012-07-22,27.178,27.288,27.118,27.188,0,USD
2012-07-23,26.95,26.99,26.95,27.019,58,USD
2012-07-24,26.86,26.86,26.775,26.79,100,USD
2012-07-25,27.24,27.3,27.24,27.445,5,USD
2012-07-26,27.555,27.62,27.555,27.431,42,USD
2012-07-27,27.478,27.478,27.478,27.478,113,USD
2012-07-29,27.67,27.74,27.635,27.642,0,USD
2012-07-30,27.57,28.06,27.55,28.014,102,USD
2012-07-31,28.085,28.23,28.01,27.895,26,USD
2012-08-01,27.05,27.335,27.05,27.517,42,USD
2012-08-02,27.39,27.475,26.965,26.981,26,USD
2012-08-03,27.79,27.79,27.79,27.79,3,USD
2012-08-05,27.775,27.78,27.668,27.753,0,USD
2012-08-06,27.852,27.852,27.852,27.852,2,USD
2012-08-07,27.895,28.005,27.895,28.075,6,USD
2012-08-08,28.067,28.067,28.067,28.067,0,USD
2012-08-09,28.04,28.04,28.04,28.09,10,USD
2012-08-10,27.765,28.045,27.75,28.055,2,USD
2012-08-12,28.095,28.123,28.065,28.09,0,USD
2012-08-13,27.845,27.845,27.845,27.76,1,USD
2012-08-14,27.84,27.84,27.685,27.756,15,USD
2012-08-15,27.82,27.92,27.795,27.805,36,USD
2012-08-16,27.92,28.115,27.92,28.205,37,USD
2012-08-17,28.12,28.14,28.03,27.995,5,USD
2012-08-19,28.043,28.125,28.033,28.075,0,USD
2012-08-20,28.385,28.545,28.385,28.586,30,USD
2012-08-21,28.67,29.26,28.67,29.421,19,USD
2012-08-22,29.549,29.75,29.34,29.549,0,USD
2012-08-23,30.595,30.75,30.45,30.447,26,USD
2012-08-24,30.35,30.65,30.35,30.606,30,USD
2012-08-26,30.855,30.983,30.835,30.945,0,USD
2012-08-27,30.9,31.11,30.9,31.039,89,USD
2012-08-28,30.81,30.815,30.81,30.869,14,USD
2012-08-29,30.75,30.825,30.7,30.831,10,USD
2012-08-30,30.675,30.89,30.195,30.367,14491,USD
2012-08-31,30.435,31.7,30.255,31.37,858,USD
2012-09-02,31.735,31.785,31.615,31.655,0,USD
2012-09-03,31.653,32.358,31.578,32.185,0,USD
